MOVIE_ID	NAME	ALIAS	ACTORS	COVER	DIRECTORS	DOUBAN_SCORE	DOUBAN_VOTES	GENRES	IMDB_ID	LANGUAGES	MINS	OFFICIAL_SITE	REGIONS	RELEASE_DATE	SLUG	STORYLINE	TAGS	YEAR	ACTOR_IDS	DIRECTOR_IDS
6878129	The House on the Edge of the Park Part II		大卫·赫斯/乔瓦尼·隆巴多·雷迪斯		鲁杰罗·德奥达托	0	0	恐怖	tt1853705	英语 / 意大利语	0		英国 / 意大利		JJfizFvyb	After thirty years at the mercy of a brutal Warden in Sing Sing prison, Ricky is released and returns to the old garage in New York City. Desperate for a place to belong, he falls in with a dangerous sociopath named The Poet and his blood thirsty girlfriend Muriel. But the memories of Ricky's old friend Alex continue to haunt him.	恐怖	2020	大卫·赫斯:1050098|乔瓦尼·隆巴多·雷迪斯:1117143	鲁杰罗·德奥达托:1048256
33437042	痒神来了		蒋易/杨蕊嘉/丁文博/郭曦文		余斌	0	0	喜剧/爱情/奇幻		汉语普通话	0		中国大陆		qURIn7eyb	轻夫妇何立与陆曼遭遇七年之痒彼此都觉得自己为家庭牺牲太多而争吵不断。这天，一名自称“痒神”的奇		2020	蒋易:1365811|杨蕊嘉:|丁文博:1351384|郭曦文:	余斌:1382583
33437041	止罪海				窦欣平	0	0	动作/悬疑/犯罪		汉语普通话	120		中国大陆		EZJ3baiNe			2020		窦欣平:
27663812	未命名幻影猫外传				蒂姆·米勒	0	0	动作/科幻/奇幻/冒险	tt7845850	英语	0		美国		JRIBIBAAe	有消息称《死侍》导演提姆·米勒正在开发《X战警》成员幻影猫凯蒂·普莱德（Kitty Pryde）的独立电影，并且有可能亲自指导。	漫威/Marvel/美国/电影/超英/美漫宇宙/科幻/2020	2020		蒂姆·米勒:1324984
25792685	险恶六人组	罪恶六人帮			德鲁·高达	0	0	动作/科幻	tt3402242	英语	0		美国		Ae6IJBQYf	漫画中六人帮在不同宇宙有不同的成员，不过目前于电影中出镜的是章鱼博士、电光人、沙人、小绿魔、犀牛人、毒液。	Marvel/科幻/漫画改编/美国/超级英雄/2016/美国电影/动作	2020		德鲁·高达:1032271
25978260	古剑千古情	古剑奇谭电影版				0	0	剧情/奇幻		汉语普通话	0		中国大陆		7AAuqUZRe		李易峰/杨幂/电影/古装/游戏改编/大陆/好评/奇幻	2020		
6878149	Payne & Redemption					0	0	剧情/动作/犯罪	tt1986097	英语	120	http://www.payneandredemption.com	英国	2020/10/4	2Vnraybyb	The story of "Payne & Redemption" surrounds the psychological trauma endured by the film's main character, a weathered New York Detective, and his journey to seek redemption, after having to deal with a long line of traumatic incidents that have occurred in his recent life. Written by Fergle Gibson		2020		
33437048	第七次爱上你				肖飞/黄炼	0	0	爱情/科幻		汉语普通话	0		中国大陆		2V3zVvEva	事业有成的程飞在失去前女友丁小彤后遭遇了一场飞来横祸，随着程飞生命的终结，他的另一个人生却拉开了序幕，然而事情并没有按照剧本应有的轨迹发展，一个怪博士的出现，一个机器人的身份，让程飞发现他的世界远比他想象的更加复杂，程飞将面对的到底是真还是假，是真爱还是赎罪？		2020		肖飞:1349513|黄炼:
1951285	飞侠哥顿				朱利叶斯·艾弗里	0	0	动作	tt0421201	英语	0		美国		qiVZnjzba	朱利叶斯·艾弗里(《霸王行动》《枪之子》)将执导福斯打造的新版《飞侠哥顿》电影，2015年福斯曾与马修·沃恩商谈执导，沃恩现在将担任制片人。	马修·沃恩/美国电影/动作/2020/电影/待看/一流/MatthewVaughn	2020		朱利叶斯·艾弗里:1334258
1951283	汉尼拔将军		范·迪塞尔		范·迪塞尔	0	0	剧情/传记/冒险	tt0382731	英语	0		美国		NIn7mNeaa	本片的主角汉尼拔与那位食人魔毫无关联，片中的汉尼拔是一位北非古国迦太基的名将，曾率领军队，不顾恶劣的天气和险峻的地形，成功翻越阿尔卑斯山进入意大利北部，随后击溃罗马人，立下赫赫战功。	汉尼拔/美国电影/VinDiesel/美国/战争/我看过的电影/犯罪/我看过的英语电影	2020	范·迪塞尔:1041020	范·迪塞尔:1041020
26342631	Cranium Intel: Magnetism X.3		戴维·马斯特森			0	0	动作/科幻/动画/惊悚/冒险	tt3157636	英语	0		美国	2020/5/22	ReyrirMea			2020	戴维·马斯特森:1247091|Denise Moreno:1212576	
30425444	宫门口胡同二条	《宫门口胡同二条》、《无名巷子团伙》	赵德龙			0	0	剧情/喜剧		汉语普通话	120		中国大陆		BIZ3V37Qe	下岗后的康海鸥与多年未曾谋面的儿子葛阿兰共同创业，专为病人家属提供胡同	现实/母爱/国产/伦理	2020	赵德龙:1333310	
30414748	纸花		金喜善		高勋	0	0	剧情		韩语	0		韩国		MAuyjjjjb	金喜善将出演安圣基主演，高勋执导的新片[纸花](종이꽃，暂译)，本片也是金喜善暌违大银幕15年后的全新作品。影片故事围绕济州岛一个女人的一生展开。预计明年展开拍摄。	韩影	2020	金喜善:1186530	高勋:
33458622	木兰特工		邱子芯/李相林		王毓雅	0	0	动作		汉语普通话	0		美国 / 中国大陆 / 中国台湾		UfEnVJvEf	电影《木兰特工》是集动作、爱情、悬疑于一身的大制作电影。故事讲述了五位各怀绝技、出身地下世界的亚裔女孩，受世界安全组织委派组成“木兰特工”小组，凭借高超的智慧与非凡的身手，战胜了以生化武器威胁世界的国际恐怖组织，使全体亚洲儿童免受了一场巨大疫毒灾难的侵袭。作为国内罕有的、以年轻女性担纲主角的动作悬疑影片，《木兰特工》致力打造“亚洲版霹雳娇娃”，将好莱坞经典的科幻动作元素与现代东方女性乐观、善良、独立的人物形象完美融合，为观众奉上耳目一新的视听盛宴。		2020	邱子芯:|李相林:1367887	王毓雅:1307461
30412466	Sher		卡里希马·坦纳/桑杰·达特/桑尼尔·谢迪/帕莱什·拉瓦尔/维克·奥贝欧/维诺德.康纳/沙棘·乔杜里			0	0	动作	tt6485306	印地语	0		印度		mbUB2FvUf	story of a Don based in 70s Gujarat.	期待中国大陆上映消息	2020	卡里希马·坦纳:1396467|桑杰·达特:1025276|桑尼尔·谢迪:1025321|帕莱什·拉瓦尔:1138139|维克·奥贝欧:1049961|维诺德.康纳:1107051|Omaima Abbasi:1264004|沙棘·乔杜里:1346011|Freddy Daruwala:	
30419041	Hump		西蒙·佩吉/伽塔·马塔拉佐			0	0	动画/家庭/冒险	tt5821450		0		德国 / 比利时		AQIJRmzFf		动漫	2020	西蒙·佩吉:1035648|伽塔·马塔拉佐:1360120|Ramy Youssef:	
33457717	大红包		包贝尔/李成敏/贾冰/张一鸣/许君聪/王小利/廖蔚蔚/岳跃利		李克龙	0	0	喜剧/爱情		汉语普通话	0		中国大陆	2020/1/25	ZJvUvEZZf	男主陈重的前女友杜莹劈腿傍大款，两人的分手在公司闹得沸沸扬扬，颜面扫地	大红包，很支持/很喜欢包贝尔的喜剧一面/赵公子的作品很不错，有份额/影视投资	2020	包贝尔:1315866|李成敏:1336802|贾冰:1367925|张一鸣:1322777|许君聪:1362516|王小利:1313910|廖蔚蔚:1342129|岳跃利:1313611	李克龙:1319721
26673282	爵迹2	爵迹2：冷血狂宴 / 爵迹Ⅱ	范冰冰/吴亦凡/陈学冬/陈伟霆/郭采洁/林允/王源/王俊凯/易烊千玺/汪铎		郭敬明	0	0	动画/奇幻		汉语普通话	0		中国大陆		aaa62bMmb	为了完成前六度王爵西流尔的遗愿，鬼山莲泉、银尘、麒零、天束幽花四人决定一起前往，解救被白银祭司封印的前一度王爵吉尔伽美什。而当四人克服重重阻碍赶到囚禁之地，却不幸遇上白银祭司派出的最强杀手阵容：幽冥、特蕾娅、漆拉，一场正面交锋在所难免，整个亚斯蓝帝国最阴暗的秘密也将逐渐浮出水面。	爵迹/奇幻/郭敬明/吴亦凡/真人动画/烂片/大烂片/垃圾	2020	范冰冰:1050059|吴亦凡:1337000|陈学冬:1326363|陈伟霆:1275970|郭采洁:1274814|林允:1345908|王源:1339808|王俊凯:1339594|易烊千玺:1340022|汪铎:1352236	郭敬明:1313751
26967858	雁侠行				成龙	0	0	动作/武侠/古装		汉语普通话	0		中国大陆		2b62NmVva		华语电影/香港/成龙/励志	2020		成龙:1054531
26969264	我们已婚		莉莉·拉贝/克里斯·梅西纳			0	0	剧情/喜剧/爱情	tt2476774	英语	0		美国		2zV3NuyVf	故事设定在20世纪70年代，讲述一名已婚女子Mary因与邻居发生婚外情后结束了自己婚姻，在原本平静保守的小镇和街道掀起了风暴。	爱情/未上映2017/SamRockwell	2020	莉莉·拉贝:1315786|克里斯·梅西纳:1022680	
6008284	光荣日					0	0	剧情		汉语普通话	0		中国大陆		UnF3jFJJf	2011年，韩寒作品将有四部电影开拍。其中包括关锦鹏导演的《他的国》，侯咏导演的《长安乱》和《光荣日》。路金波对此明确表示：“《长安乱》和《光荣日》已经进入电影的筹拍阶段。观众最快明年就能看到了。 至于版权费的收入,路金波表示每部都在百八十万。	韩寒/中国电影/剧情/类型-形式-短片/中国/经典收藏/国家-中国/M中国	2020		
30305568	犬父				仇晟	0	0	剧情		汉语普通话	0		中国大陆		IJR2NeEZf	一个少年在父亲去世后在城市流浪，遇到了一条狗，他觉得这条狗很像他的父亲。	2020/成长/仇晟/中国大陆	2020		仇晟:1356127
26345406	重力反转		杨采钰/塞缪尔·杰克逊		马克·沃特斯	0	0	科幻/灾难	tt3739090	英语	0		美国		JBAmVvMmb	故事讲述一名美国人和一位中国物理学家，共同争分夺秒拯救地球的故事。地球突然失去了重力，突然面对如此灾难，各国的顶尖科学家也为之手足无措，唯一的希望却寄托在一个来自中国物理学家和一个美国人身上。	刘亦菲/科幻/科幻电影/动作/2018/科幻小说/电影/美国	2020	杨采钰:1320350|塞缪尔·杰克逊:1054408	马克·沃特斯:1009536
3071595	单身派对					0	0	喜剧/爱情	tt0762071		0		美国		vayjjNAQe	Just after she was left at the altar, a young schoolteacher is tasked with handling her cousin's bachelorette party. Making matters worse is the fact that her cousin is marrying her best male friend.		2020		
27052234	捉妖记外传		梁朝伟		许诚毅	0	0	剧情/喜剧		汉语普通话	0		中国大陆 / 中国香港		uaERmFRmb	#戛纳电影节#安乐老板江志强接受新浪娱乐专访时透露，《捉妖记》将开拍以梁朝伟角色为故事主线的外传电影，目前梁朝伟已经签约，剧本还在制作中，具体什么时候开拍得看导演许诚毅的时间。	华语电影/梁朝伟/电影/国内大片/华语	2020	梁朝伟:1115918	许诚毅:1287124
33436743	好味之魂		哈尼·劳伦/莎拉·J·巴塞洛缪/安珀·加斯顿/杰西·勒努瓦			0	0	科幻/惊悚/恐怖	tt8985390	英语	0		美国		i7uEJ3rib			2020	哈尼·劳伦:1415888|莎拉·J·巴塞洛缪:1415889|安珀·加斯顿:1415880|Mark Valeriano:|John Salandria:|Thom Michael Mulligan:|Frank Papia:|杰西·勒努瓦:1319007|Darn Oldham:|Scott Alin:|Lonny Curtis:|Samantha Larson:|Mark Allyn:|Dawna Lee Heising:|Arkady Unterleidner:	
3003840	IQ 83		史蒂夫·卡瑞尔			0	0	科幻/灾难	tt1196330		0		美国		bEnzNYBua	曾创作出[傀儡人生]和[纽约提喻法]的“鬼才编剧”查理·考夫曼，日前有了新的动向，据Deadline.com报道，考夫曼将受派拉蒙之邀改编亚瑟·赫尔佐格的经典科幻小说《IQ83》，小说里一种会降低人们智商的病毒肆虐人间。此外，故事主角、科学家们的领袖詹姆斯博士将会由史蒂夫·卡瑞尔出演。	待看/SteveCarell	2020	史蒂夫·卡瑞尔:1054391	
33436805	堕落人鱼		安珀·加斯顿			0	0	恐怖	tt3584496	英语	0		美国		rqaqaMeaa	一条美人鱼从太平洋上被撕裂，尾巴被切掉，她被扔进了一个精神病院，在那里没有人相信她是美人鱼。		2020	Eryn Rea:|Drew Moore:|Burt Culver:|Jessica Honor Carleton:|Cara Bamford:|安珀·加斯顿:1415880|E. Shepherd Stevenson:|Michelle Gallagher:|Ashley Cordelia:|Caroline Dunaway:|Megan Therese Rippey:|Alexandra Bokova:|Melissa Lugo:|Shani Drake:|Meggan Kaiser:	
27662541	女福尔摩斯	福尔摩斯小妹探案 / 福尔摩斯小妹	米莉·波比·布朗/亨利·卡维尔/海伦娜·伯翰·卡特/费奥纳·肖/山姆·克拉弗林/苏珊·沃卡曼/阿迪勒·阿赫塔尔		哈利·布拉德比尔	0	0	剧情/悬疑/儿童	tt7846844	英语	0		美国		njjV3jVfa	当母亲在自己十六岁生日那天神秘失踪后，伊诺拉·福尔摩斯向她的哥哥麦考夫和大名鼎鼎的神探夏洛克寻求帮助。但伊诺拉很快意识到，相较于侦破案件，这两人更愿意将她送到寄宿学校。于是伊诺拉做了一个聪明伶俐、足智多谋、无所畏惧的，19世纪80年代年轻女性唯一能做的举动——她逃到了伦敦。在那里，她开始了自己非凡的破案生涯，且总是能比神探夏洛克领先一步。	米莉·波比·布朗/millie！！！！/福尔摩斯/美国电影/悬疑/HenryCavill/待看/改编	2020	米莉·波比·布朗:1360134|亨利·卡维尔:1044713|海伦娜·伯翰·卡特:1016680|费奥纳·肖:1009364|山姆·克拉弗林:1010617|苏珊·沃卡曼:1214840|阿迪勒·阿赫塔尔:1352050	哈利·布拉德比尔:1320182
26369765	忍者神龟3	真人版忍者神龟3				0	0	喜剧/动作/科幻		英语	0		美国		R2VfM2NYf	派拉蒙将打造第三部《忍者神龟》电影！这是忍者神龟系列继2016年《忍者神龟2：破影而出》严重扑街之后，再出续作，不禁让人为它捏了一把汗。前两部分别于2014和2016年上映，全球票房分别为4.93亿、2.46亿，烂番茄新鲜度分别为22%和37%。这惨不忍睹的票房和口碑让参与过两部电影制作的安德鲁·福姆都在采访中表示派拉蒙绝对不会再拍第三部，因为风险实在太高了。据悉，本次自打脸重出江湖的派拉蒙为第三部《忍者神龟》找来了喜剧片《脏话》的编剧安德鲁·道奇撰写剧本。与前两部一样，还是由迈克尔·贝负责制片。	漫画改编/科幻/美国/派拉蒙影业/2020/美国电影/童年回忆/尚未上映	2020		
3072073	怪形动物					0	0	喜剧/动画/奇幻/冒险	tt1167480	英语	0		英国		MIJR2b6ea		看看是不是/RickyGervais/animotion/Ricky/JasonSegel/IMRunnin'OutOfTime/Gervais	2020		
26760156	天国罗曼史				吴相昊	0	0	爱情			0		中国大陆 / 韩国		bUnbUZnjb	嘉映影业2016项目，《少女时代》监制再造少女心，逗比高富帅撞上中二呆萌女，中韩联手打造2016最暖爱情。		2020		吴相昊:
3166589	阴阳魔界				约瑟夫·科辛斯基	0	0	剧情/科幻/惊悚	tt1269597	英语	0		美国		IJ37Yfqyb	华纳要再翻拍一次名剧《阴阳魔界》，由莱昂纳多·迪卡普里奥的亚壁古道公司（Appian Way）参与制作，小李亲自担任制片人。目前，导演已选定执导过《创：战纪》、《遗落战境》的约瑟夫·科金斯基，艾伦·伊莱·考雷特（《英雄》《神秘之河》）担任编剧。目前，影片演员，开拍及上映日期均未确定。	美国/科幻/惊悚/美国电影/电影/未上映/美剧/恐怖	2020		约瑟夫·科辛斯基:1313149
27017721	牌皇	牌王	查宁·塔图姆			0	0	动作/科幻/奇幻/冒险	tt3729594	英语	0		美国		2VJBIfqyb	20世纪福克斯想要拍“X战警”外传电影《牌王》（Gambit）早已不是秘密，而这一角色的人选也很早就被锁定在了钱宁·塔图姆（Channing Tatum）的身上。今天《X战警》系列的制片人劳伦·多娜（Lauren Shuler Donner）向《Total Film》证实，在她心目中钱宁就是“牌王”的完美人选。	X战警/漫威/Marvel/科幻/超级英雄/美国/漫画改编/美国电影	2020	查宁·塔图姆:1031224	
30309322	Rate Your Stay					0	0	恐怖	tt8145200		0		美国		FBmbMYvMe			2020		
30430741	The Au Pair					0	0	惊悚/恐怖	tt1581838		0		美国		yr6eaMIfa	A young woman takes a summer job as the nanny for a child who hasn't spoken for months, seemingly haunted by a horrifying presence.		2020		
27073752	神奇女侠1984	神奇女侠2	盖尔·加朵/克里斯·派恩/克里斯汀·韦格/佩德罗·帕斯卡/娜塔莎·罗斯韦尔/加布瑞拉·王尔德/拉维·帕特尔		派蒂·杰金斯	0	0	动作/奇幻/冒险	tt7126948	英语	0		美国	2020/6/5	uaUJZZ37e	TheWrap爆料，据Screenrant消息，[神奇女侠2]故事背景将设置在上世纪80年代美苏冷战时期，戴安娜的对手来自苏联！此外有消息称，华纳准备在续集中为克里斯·派恩保留一个位子。在首部结尾派恩饰演的女侠恋人史蒂夫已经死去，史蒂夫究竟会以何种面貌回归实在让人好奇。目前续集剧本正在撰写中。	DC/盖尔加朵/超级英雄/正义联盟/美国/动作/科幻/漫画改编	2020	盖尔·加朵:1044996|克里斯·派恩:1053621|克里斯汀·韦格:1022588|佩德罗·帕斯卡:1329628|娜塔莎·罗斯韦尔:1362240|加布瑞拉·王尔德:1315804|拉维·帕特尔:1036902|Soundarya Sharma:	派蒂·杰金斯:1023041
26747919	749局	749：异族崛起 / 九层妖塔2 / 两万里计划	王俊凯/苗苗/郑恺/李晨/辛柏青/任敏/张钧甯/杨皓宇/李梦/李光洁/周一围/刘坤/金世佳/刘陆/李勤勤		陆川	0	0	动作/奇幻/冒险		汉语普通话	118		中国大陆		VRQYZnjzb	电影《749局》是导演陆川编剧并执导的最新力作，讲述了一个少年成长冒险的热血故事。影片灵感源于导演陆川军校毕业后在749局的工作经历，有着悬疑紧张的冒险故事，热血澎湃的动作场面，少年成长的故事内核，以及浪漫的情节元素，并集结了一批国内演技出众的青年演员，是一部商业类型与情感元素并重的影片，也是他致敬自己少年和那一代人的一部少年气十足的作品。	王俊凯/超自然现象/从天坑鹰猎摸过来的/科幻/国产电影/陆川/国产/神盾局特工	2020	王俊凯:1339594|苗苗:1366978|郑恺:1275564|李晨:1274252|辛柏青:1021293|任敏:1397388|张钧甯:1257882|杨皓宇:1318482|李梦:1317539|李光洁:1275178|周一围:1276085|刘坤:1356681|金世佳:1313839|刘陆:1340364|李勤勤:1274639	陆川:1005319
30148172	白蛇					0	0	剧情		汉语普通话	0		中国大陆		QYJ3VfqMe	严歌苓编剧，导演陈凯歌新片《白蛇》，2018年开机 。小说《白蛇》讲的是一个女反串“许仙”的戏曲演员与她的“白娘子”纠缠的情感故事。	巩俐/天海佑希/陈凯歌/严歌苓/天海祐希/电影/女性/中国	2020		
2996693	丁丁历险记2：太阳的囚徒	太阳的囚徒			彼得·杰克逊	0	0	剧情/动画/冒险	tt1037226	英语	0		美国		rEZRA2rqa	影片故事来源于《七个水晶球》和《太阳的囚徒》，这是两段连续的冒险故事，发生在南美洲的秘鲁。前者充满悬念和神秘色彩，讲述了一支七人欧洲探险队发现了印加王的坟墓，并把他的木乃伊带了回来，但不久后印加王可怕的诅咒便逐一降临到他们头上。为阻止事态继续恶化，丁丁和船长来到了南美洲；而后者则着重在精彩的探险，丁丁他们在当地向导Zorrino的带领下，踏上了寻找太阳神殿的旅程。	动画/丁丁历险记2/美国/冒险/PeterJackson/丁丁历险记/StevenSpielberg/美国动画	2020		彼得·杰克逊:1040524
10743962	Untitled Tom Hardy Outlaw Biker Project		汤姆·哈迪			0	0	剧情/动作	tt2305027		0		美国		rqEB2FRIf	A Vietnam veteran returns home to San Francisco and transformers himself into the leader of California's most notorious biker club.	TomHardy/汤姆·哈迪/on-the-way/美国/2014	2020	汤姆·哈迪:1049489	
33428143	Limbo				约翰·斯托伯格	0	0	剧情/喜剧/动作/科幻/惊悚	tt2125544	荷兰语 Dutch	0	http://www.limbodefilm.nl/	美国 / 法国 / 荷兰 Netherlands		qUR2bMYnb	Set in a large American city in the near future, the Exorcist Corporation, led by a vain commander, sends elite armed exorcists into purgatory to kill ghosts, preventing them from returning to the world of the living.		2020		约翰·斯托伯格:1323609
33428144	A Taste for Blood				约翰·斯托伯格	0	0	剧情/动作/运动	tt7708226		0		美国		qqqERQm7e	Story follows an out-of-work steel worker as he struggles to provide for his family and avenge his brother's death by fighting in a mixed martial-arts match against a dangerous opponent.		2020		约翰·斯托伯格:1323609
3010389	棒棒骨	鬼骨兄弟 / 鬼骨家族		https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2458866562.jpg	马克·奥斯本	0	0	动画/奇幻	tt1199780		0		美国		BmNu6IRYf	导演马克·奥斯本将为华纳把人气漫画《鬼骨家族(Bone，暂译)》搬上大银幕，并与亚当·凯莱联手负责剧本。原漫画曾被《时代》评为2004年十大漫画之一，画风属于滑稽复杂的冒险漫画：3个鬼骨家族小伙伴在一个村庄走散，被一个小女孩和她外婆拯救后，发现村庄被邪恶力量所操控。	待看	2020		马克·奥斯本:1293683
33428393	大祭司				韦永垚	0	0	剧情/悬疑		玉林方言	90		中国大陆		EfqEfyVBe	南方深山，备受灵异事件威胁的村中祭司为了过世母亲灵魂的完整，决定举办一场城里家人都反对的古老葬礼。		2020		韦永垚:
25953643	血躯				陈冉	0	0	剧情/悬疑/惊悚/犯罪/冒险		汉语普通话	0		中国大陆		qaMuU3Vfa	谜一样的公馆。	血躯/推荐/推理/电影/用心/好像不错/出色/不错	2020		陈冉:1342687
33428397	BB复仇记				陆以心	0	0	剧情		粤语	90		中国香港		ZRQ2z7uMe	宝宝突然进驻子宫，爱自由的家敏吃尽苦头。七个月孕期过后，她终于明白宝宝不是恶魔，而是天赐的礼物。		2020		陆以心:1318642
33428468	扎拉瓦				阿萨兰·阿米日	0	0	恐怖/黑色电影		波斯语	100		伊朗		JBm7AAInb	在一个受恶魔所困扰的村庄，驱魔人声称捕获了一个看不见的恶魔。警官不相信恶魔的存在，以欺诈的罪名逮捕了驱魔人，挑战了当地的信仰。		2020		阿萨兰·阿米日:1415482
33428441	证婚人				黄真真	0	0	剧情/爱情			100		中国香港		Yn7YRe6If	因为怀孕而没机会举办婚礼的漪薇，却意外地得到了一个“证婚人”的执照。过程中，她才发现自己的婚姻早就没有“爱情”了……		2020		黄真真:1274280
26748225	实习高手				袁和平	0	0	喜剧/动作			0		中国大陆		FvizbMIRe	《实习高手》是袁和平首次与英皇电影合作并执导电影，讲述几位隐世高手隐藏于社会上的种种奇遇，是一部动作喜剧片。		2020		袁和平:1275026
33428617	盐谷					0	0	剧情		日语 / 瑞典语 / 英语	477		美国 / 日本 / 瑞典 / 英国 / 中国香港		EJJReMYnb	影片记述了日本京都府山中一个只有47人的村庄里，一位农民在她的丈夫生命最后几年的日常劳作。		2020		
27075045	메가레이서				李石勋	0	0	动画	tt6552604	韩语	0	http://www.redrover.co.kr/project/mega-racer	韩国		r62FRIvqa		韩影/韩国/宋康昊	2020		李石勋:1319566
33427646	SHISHIGARI		潘めぐみ		押山清高	0	0	动画		日语	0		日本		EJRQuURQe		动画/日本/押山清高/原创动画/Anime	2020	潘めぐみ:	押山清高:
30309323	Naked Fury					0	0	喜剧/恐怖	tt4846732		0		美国		6Y37I3b6e			2020		
27605632	捍卫者					0	0	剧情/动作/冒险	tt1139293	英语	0		美国		ZJvUJRYBe			2020		
26685157	失恋旅行团				鸿水	0	0	喜剧/爱情		汉语普通话	0		中国大陆		7mNQQ2zNe	由鸿水编剧、导演的治愈系爱情爆笑公路喜剧《失恋旅行团》正式开始筹拍，自认为很“奋青”的导演鸿水刚刚完成了《恐怖爱情故事》的拍摄就马不停蹄地开始了新电影的筹备，并旗帜鲜明地打出了“一场粉身碎骨的爱情，一次说滚就滚的旅行”的宣传口号。据透露，该片剧本历经两年多时间倾力打造，前前后后修改了20多版，不满意的地方还在修改，且已经有诸多业内人士非常看好这个原创IP。而导演鸿水也将斥资5000万组团，力邀请国内外一线人气演员加盟，强势推出明星大咖云集的爆笑公路喜剧。该片拟定2016年5月开机。	爱情/旅行/喜剧/公路/中国/2016	2020		鸿水:1336003
27077479	招魂3	诡屋惊凶实录3(港) / 厉阴宅3(台)	帕特里克·威尔森/维拉·法米加/英格丽·比苏/艾希礼·勒孔特·坎贝尔/基思·阿瑟·鲍顿/林赛·艾利夫		迈克尔·查维斯	0	0	悬疑/惊悚/恐怖	tt7069210	英语 / 葡萄牙语	0		美国	2020/9/11	eyjbqUR2b	恐怖片迷肯定会为这个消息激动——《招魂3》正式启动！《招魂2》的编剧大卫·约翰逊已经在为新线影业撰写这个恐怖系列的续集剧本，将继续以艾德和劳瑞的真实驱魔事件改编。前两部影片的导演兼编剧温子仁有望以制片人身份回归《招魂3》，亲自执导的可能比较小。	恐怖/温子仁/招魂/惊悚/招魂宇宙/美国/悬疑/詹姆斯温	2020	帕特里克·威尔森:1006919|维拉·法米加:1053584|英格丽·比苏:1366027|艾希礼·勒孔特·坎贝尔:1369573|基思·阿瑟·鲍顿:1397737|林赛·艾利夫:1374783|Andrea Andrade:	迈克尔·查维斯:1402142
27077476	会计刺客2	暗算2(港) / 会计师2(台)			加文·欧康诺	0	0	剧情/动作/惊悚/犯罪	tt7068946	英语	0		美国		fMuqyr6If	由加文·欧康诺执导，本·阿弗莱克、安娜·肯德里克等人主演的动作惊悚片《会计刺客》虽然口碑较为平庸，但出色的票房表现还是让片方决定推出续集。目前华纳兄弟正在推动续集的进展，并正在和本·阿弗莱克洽谈中，将力邀其回归。影片的主角是一个具有双重身份的人，白天他是普通会计师，到了晚上则变成神秘杀手的故事。	第一部不错期待/动作/犯罪/美国/BenAffleck/美国电影/经典/智商犯罪	2020		加文·欧康诺:1293387
30377311	加菲猫				马克·汀戴尔	0	0	动画	tt5779228	英语	0		美国		j7AeUBm7e	马克·汀戴尔([四眼天鸡])将执导Alcon娱乐打造的全新CG动画片[加菲猫]。本片由保罗·卡普兰和马克·托格夫操刀剧本，约翰·可汗([神偷奶爸]、[愤怒的小鸟])等担任制片人。在原漫画中加菲猫是一只愤世嫉俗的可爱肥猫，其他角色还包括主人乔恩·阿佛克和宠物狗欧迪。该片的前期制作将于下月在洛杉矶开始。	动漫/待看/加菲猫	2020		马克·汀戴尔:1282455
30432331	如何成为一位好妻子		朱丽叶·比诺什/埃德瓦·贝耶/诺埃米·洛夫斯基/友兰达·梦露		马丁·波渥斯	0	0	剧情	tt10441958	法语	0		法国		Fvi7e6eEf	朱丽叶·比诺什将主演影片[如何成为一位好妻子](How To Be A Good Wife，暂译)，马丁·波渥斯([助产士])执导。故事背景设定在20世纪60年代法国东边的阿尔萨斯小镇，比诺什饰演的女主角经营着一家将十几岁的女孩培养为完美主妇的学校。她丈夫的突然离世，对她的事业产生了极大的影响。卡司还包括埃德瓦·贝耶、友兰达·梦露。MFI将负责该片国际销售。该片计划于今年夏季开拍。	法国电影/法国/朱丽叶·比诺什/剧情	2020	朱丽叶·比诺什:1016677|埃德瓦·贝耶:1037147|诺埃米·洛夫斯基:1037367|友兰达·梦露:1032335	马丁·波渥斯:1294949
27605351	笨笨村					0	0	动画	tt6564032	英语	0		英国		NmNYZJv6e	阿德曼公司制作，黏土定格定格动画，目前剧本正在创作当中……		2020		
26775911	无可争辩				塞巴斯蒂安·席佩尔	0	0	剧情/传记	tt5615540	英语	0		美国		j72jFvayb	施普尔将拍一部名为《Undeniable》的剧情片，制片人则是近几年不爱导片爱制片的达伦·阿伦诺夫斯基同学。这部将改编美国恐怖事件研究者Jessica Stern的回忆录，她在书中披露了自己与姐姐在15岁被暴力性侵的经历。《羞耻》编剧Abi Morgan执笔剧本，施普尔本人也会参与。	＠性侵/艾比摩根/美国电影/塞巴斯蒂安·	2020		塞巴斯蒂安·席佩尔:1045843
26976365	Untitled Barbra Streisand Project				芭芭拉·史翠珊	0	0	剧情/爱情/传记	tt2995932	英语	0		美国		FJRm7Yvaa	The tumultuous love affair between Margaret Bourke-White and Erskine Caldwell.		2020		芭芭拉·史翠珊:1048139
